prompt_id,task_name,strategy,length,specificity,vocabulary,syntax,entropy_mean,entropy_std,word_entropy_mean,word_entropy_std
402,multiply,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.453171567388871,0.008158599102610823,6.087279933973971,0.06471656554270548
403,multiply,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.406085133206625,0.06377826191853089,5.471297888720684,0.18924446586252905
404,multiply,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.5301437510855775,0.007603481857602645,6.052779864495736,0.018853653789913237
405,multiply,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.479048449796936,0.004499794073913321,5.986837664108679,0.031780245554589116
406,count_upper,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.420409754840399,0.0,5.355485819032437,0.0
407,count_upper,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.361354049796661,0.014075200303757349,5.845090818160815,0.00755719361337076
408,count_upper,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.373034816541542,0.0,5.314709012294349,0.0
409,count_upper,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.318235575991183,0.04282038430570521,5.958414865898819,0.0047721438498218305
410,count_upper,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.382405718111272,0.00695452463010051,6.029672058902529,0.04414736858452061
411,closest_integer,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.703225892620208,0.0724989097693313,5.38104233556919,0.1306002565728546
412,closest_integer,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.250134392290829,0.01909086686366482,6.0189521504032895,0.020760781401793008
413,closest_integer,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.276905713808181,0.0,5.569103624400616,0.0
414,closest_integer,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.128474530793,0.006492605079887781,6.085370303462074,0.01974537755800263
415,closest_integer,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.295308641483301,0.0,6.280123674004913,0.0
416,make_a_pile,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.332808988785412,0.07479252708361321,6.050651145273491,0.08552554649896961
417,make_a_pile,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.235235218087263,0.009409537919448862,5.79509408019139,0.003946985417649217
418,make_a_pile,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.313933969212103,0.01073956387993885,5.98243966984671,0.005760363201459228
419,make_a_pile,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.256417293460748,0.005898080052865986,5.8350430677318545,0.022244724983936485
420,make_a_pile,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.32019880354332,0.0,6.153671896733744,0.0
421,words_string,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.42878761004464,0.0008472168309758882,5.454930497382114,0.019951785227044674
422,words_string,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.488139962924124,0.009751703207128442,6.009340090669502,0.05379900466757847
423,words_string,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.396998845873647,0.0,4.786425874087823,0.0
424,words_string,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.4450292900026955,0.013347310197138638,5.89284396055032,0.10298793557216399
425,words_string,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.43317911782457,0.0032142368542794615,5.867698600152042,0.0189363567804463
426,choose_num,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.376403945864551,0.0075515377864096124,5.92093939593627,0.017828302504165755
427,choose_num,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.266849239234963,0.06143207685573881,5.80113918658059,0.13472962591841026
428,choose_num,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.293398575498636,0.0,5.442140199492796,0.0
429,choose_num,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.2404845427329985,0.017553112276662338,5.926006165134273,0.03477130133527856
430,choose_num,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.4165187987013415,0.0,6.162314118768858,0.0
431,rounded_avg,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.34804048217821,0.0,5.608650963231435,0.0
432,rounded_avg,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.4079577845499385,0.0029796567551483672,5.939967310587696,0.02628972172135733
433,rounded_avg,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.306027427491996,0.0,5.620767186296301,0.0
434,rounded_avg,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.344254860630623,0.043860144905837194,5.901357002681491,0.10838641319632764
435,rounded_avg,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.3848499676155495,0.0,6.100132300936797,0.0
436,unique_digits,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.40551381881533,0.0017083718174862937,5.9891539025189875,0.0
437,unique_digits,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.577696378556411,0.0,6.153563232839886,0.0
438,unique_digits,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.239752236250708,0.08256608909374245,5.866166307999539,0.1262346281175852
439,unique_digits,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.344296018103795,0.2091282675777271,5.888230791934056,0.17978983464554824
440,unique_digits,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.532066610524057,0.017968448822846525,6.109981287925111,0.06904013302268101
441,by_length,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.59925406683573,0.01710957138156047,6.123874690856596,0.16783483320264053
442,by_length,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.61114137669952,0.0035416884959983456,6.265045014791043,0.036444608564413804
443,by_length,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.587087223642512,0.00704070838544389,6.244562690992497,0.0
444,by_length,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.568341608149036,0.03220029796125157,6.259857595605462,0.052964980363038504
445,by_length,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.497490787274199,0.032946636558139564,6.2211366827746675,0.031423115274137096
446,even_odd_palindrome,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.315169602802366,0.01660571473859383,5.975910827091023,0.021403435966905478
447,even_odd_palindrome,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.2797756723929385,0.007255372804429784,6.01212676068133,0.012304392755915215
448,even_odd_palindrome,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.256814217705988,0.010315205841559916,5.961914572729954,0.0
449,even_odd_palindrome,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.20486046320148,0.002792736704158736,6.06106393122292,0.011253626766525035
450,even_odd_palindrome,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.321631943889801,0.03851819194276145,6.199230741081035,0.015656180286864423
451,solve_2,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.39793995871279,0.03319495772113861,5.743418890767646,0.1257862729606572
452,solve_2,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.246488455103973,0.049879881146277866,5.9001379904046605,0.019175355711966584
453,solve_2,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.217806338011151,0.0,5.576538284812418,0.0
454,solve_2,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.254586621962721,0.07353516892099794,5.937256039270435,0.01774257507290666
455,solve_2,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.208603436799734,0.030321890029503126,5.789935551876404,0.019284427960955815
456,add_elements,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.349875682249953,0.004858676364701848,5.923753824496645,0.017258733515795172
457,add_elements,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.230521317687369,0.0,5.946989438276442,0.0
458,add_elements,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.335404987103206,0.03185566113529119,5.4352733321519455,0.0
459,add_elements,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.294810198433782,0.01070620168858746,5.989016606940426,0.04872674371416217
460,add_elements,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.324965202384581,0.06310584068587491,6.11385204191013,0.1224494867987206
461,get_odd_collatz,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.322301713510206,0.0,5.922465984065855,0.0
462,get_odd_collatz,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.45049290249767,0.025419048184316825,6.111647903694238,0.03746539289324262
463,get_odd_collatz,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.420240400390313,0.03367924691235374,6.02912380409324,0.02931444881437386
464,get_odd_collatz,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.355371517222723,0.007963503736812443,5.929622052597042,0.015420588503689377
465,get_odd_collatz,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.390323582319455,0.07127133313145405,6.018909954309881,0.03832824157921671
466,valid_date,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.7293756744121,5.1632690904668264e-05,5.174774214108441,0.0
467,valid_date,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.514167974331445,0.00034890553918387473,5.938657617953537,0.0
468,valid_date,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.681602140456875,0.0,5.298068512058839,0.0
469,valid_date,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.59182980669771,0.014483295732800628,5.650492270878746,0.006088386966647619
470,valid_date,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.657202214940484,0.019244032771769073,5.634214059859327,0.1620147686886274
471,split_words,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.514553246162148,0.007044271785101322,6.166712824035093,0.09977254059993698
472,split_words,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.295593681223083,0.06991412718218264,6.209056881342723,0.014837048188380919
473,split_words,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.119278852964414,0.016666985807833785,6.076527999936707,0.04366909882113257
474,split_words,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.178292788355078,0.02249145361266337,6.046665457427752,0.014640465768472069
475,split_words,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.239653694636911,0.014398549069362538,6.133326169695638,0.05150763955976723
476,is_sorted,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.464991889738932,0.03428540633496103,5.811992905109855,0.09714652571662583
477,is_sorted,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.236402031092698,0.09432750576493007,5.993392439722934,0.09679398689142311
478,is_sorted,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.133837977342838,0.022479226515683993,5.568514368567844,0.05540593540213194
479,is_sorted,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.203405102407894,0.027588555540908288,5.831027753237383,0.03034237744760005
480,is_sorted,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.217648738396459,0.036559740370454834,6.0289915250430495,0.0742226674557832
481,intersection,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.345442897656592,0.0,6.029023427141403,0.0
482,intersection,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.4520395283988865,0.0,6.0954639222356715,0.0
483,intersection,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.3015207110916185,0.02114363741938412,5.999556406813739,0.014733510163831908
484,intersection,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.4035394705545805,0.0,6.084729165862298,0.0
485,intersection,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.443380704033254,0.015515991087510598,6.1599420862765975,0.013795296216741079
486,prod_signs,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.473227039212526,0.0,5.526562600963576,0.0
487,prod_signs,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.437515827665062,0.010578485953432524,6.003288877299117,0.07821865175496986
488,prod_signs,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.3546146268603385,0.010559175020278033,5.453761003502885,0.0
489,prod_signs,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.3880298238520385,0.05060565588772365,5.829119395898607,0.0802219133941465
490,prod_signs,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.371789942723088,0.010682308897063165,5.944313157235466,0.025249742699633808
491,minPath,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.452369960109431,0.07184339053307001,6.188564273036224,0.0465661772108395
492,minPath,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.502778005597507,0.0,6.151053671010894,0.0
493,minPath,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.355156272757961,0.0,6.31480494438159,0.0
494,minPath,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.574656756913634,0.0,6.259355576469303,0.0
495,minPath,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.565534789212396,0.01266873045272927,6.292316792432134,0.005317949010535245
496,tri,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.295433352952445,0.005720851569312024,5.707482594669985,0.011395259328652447
497,tri,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.223910441238269,0.0,5.902563823755879,0.0
498,tri,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.233700902384864,0.0,5.679130785341736,0.0
499,tri,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.277106579824524,0.015129152086718861,6.008188699953765,0.010153222220352186
500,tri,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.277094621295163,0.0026821942966025938,6.033497356882421,0.02919526261601251
